"Station.No","Location","Date","Hour","API","Pollutant"
19,"Kg. Air Putih, Taiping",2013-08-18,15,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-18,16,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-18,17,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-18,18,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-18,19,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-18,20,34,"*"
19,"Kg. Air Putih, Taiping",2013-08-18,21,34,"*"
19,"Kg. Air Putih, Taiping",2013-08-18,22,34,"*"
19,"Kg. Air Putih, Taiping",2013-08-18,23,33,"*"
19,"Kg. Air Putih, Taiping",2013-08-18,24,32,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,1,30,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,2,28,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,3,31,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,4,31,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,5,31,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,6,31,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,7,30,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,8,30,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,9,32,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,10,38,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,11,38,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,12,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,13,41,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,14,41,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,15,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,16,38,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,17,36,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,18,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,19,33,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,20,34,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,21,36,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,22,40,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,23,43,"*"
19,"Kg. Air Putih, Taiping",2013-08-19,24,44,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,1,43,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,2,43,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,3,40,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,4,40,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,5,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,6,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,7,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,8,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,9,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,10,33,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,11,36,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,12,38,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,13,37,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,14,37,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,15,36,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,16,37,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,17,36,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,18,37,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,19,40,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,20,40,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,21,38,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,22,34,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,23,33,"*"
19,"Kg. Air Putih, Taiping",2013-08-20,24,34,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,1,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,2,36,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,3,37,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,4,38,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,5,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,6,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,7,40,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,8,41,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,9,40,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,10,40,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,11,38,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,12,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,13,36,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,14,36,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,15,37,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,16,38,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,17,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,18,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,19,36,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,20,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,21,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,22,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,23,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-21,24,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,1,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,2,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,3,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,4,34,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,5,34,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,6,34,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,7,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,8,37,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,9,38,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,10,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,11,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,12,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,13,38,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,14,38,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,15,38,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,16,42,"c"
19,"Kg. Air Putih, Taiping",2013-08-22,17,47,"c"
19,"Kg. Air Putih, Taiping",2013-08-22,18,51,"c"
19,"Kg. Air Putih, Taiping",2013-08-22,19,0,"0"
19,"Kg. Air Putih, Taiping",2013-08-22,20,41,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,21,41,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,22,41,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,23,42,"*"
19,"Kg. Air Putih, Taiping",2013-08-22,24,43,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,1,46,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,2,49,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,3,50,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,4,51,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,5,51,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,6,51,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,7,50,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,8,0,"0"
19,"Kg. Air Putih, Taiping",2013-08-23,9,0,"0"
19,"Kg. Air Putih, Taiping",2013-08-23,10,50,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,11,51,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,12,0,"0"
19,"Kg. Air Putih, Taiping",2013-08-23,13,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,14,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,15,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,16,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,17,51,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,18,50,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,19,49,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,20,48,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,21,48,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,22,47,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,23,44,"*"
19,"Kg. Air Putih, Taiping",2013-08-23,24,43,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,1,40,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,2,40,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,3,38,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,4,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,5,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,6,40,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,7,41,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,8,42,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,9,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,10,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,11,37,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,12,36,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,13,43,"c"
19,"Kg. Air Putih, Taiping",2013-08-24,14,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,15,40,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,16,48,"c"
19,"Kg. Air Putih, Taiping",2013-08-24,17,44,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,18,56,"c"
19,"Kg. Air Putih, Taiping",2013-08-24,19,55,"c"
19,"Kg. Air Putih, Taiping",2013-08-24,20,52,"c"
19,"Kg. Air Putih, Taiping",2013-08-24,21,49,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,22,50,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,23,53,"*"
19,"Kg. Air Putih, Taiping",2013-08-24,24,53,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,1,53,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,2,53,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,3,53,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,4,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,5,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,6,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,7,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,8,55,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,9,60,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,10,60,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,11,61,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,12,62,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,13,63,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,14,63,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,15,63,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,16,63,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,17,63,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,18,62,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,19,63,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,20,64,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,21,64,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,22,64,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,23,61,"*"
19,"Kg. Air Putih, Taiping",2013-08-25,24,61,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,1,62,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,2,61,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,3,61,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,4,61,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,5,62,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,6,62,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,7,61,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,8,59,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,9,55,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,10,54,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,11,53,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,12,53,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,13,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,14,0,"0"
19,"Kg. Air Putih, Taiping",2013-08-26,15,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,16,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,17,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,18,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,19,51,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,20,50,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,21,50,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,22,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,23,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-26,24,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,1,50,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,2,50,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,3,49,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,4,48,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,5,48,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,6,48,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,7,48,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,8,48,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,9,47,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,10,48,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,11,48,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,12,48,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,13,49,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,14,0,"0"
19,"Kg. Air Putih, Taiping",2013-08-27,15,0,"0"
19,"Kg. Air Putih, Taiping",2013-08-27,16,50,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,17,51,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,18,53,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,19,54,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,20,55,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,21,55,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,22,56,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,23,57,"*"
19,"Kg. Air Putih, Taiping",2013-08-27,24,60,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,1,62,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,2,64,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,3,66,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,4,67,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,5,68,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,6,69,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,7,70,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,8,71,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,9,72,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,10,72,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,11,73,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,12,72,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,13,72,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,14,73,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,15,74,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,16,74,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,17,75,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,18,75,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,19,74,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,20,74,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,21,74,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,22,73,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,23,72,"*"
19,"Kg. Air Putih, Taiping",2013-08-28,24,71,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,1,70,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,2,69,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,3,69,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,4,68,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,5,68,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,6,68,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,7,67,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,8,67,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,9,67,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,10,67,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,11,67,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,12,67,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,13,68,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,14,68,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,15,67,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,16,66,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,17,66,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,18,65,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,19,64,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,20,64,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,21,63,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,22,64,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,23,65,"*"
19,"Kg. Air Putih, Taiping",2013-08-29,24,65,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,1,65,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,2,65,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,3,65,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,4,65,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,5,65,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,6,65,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,7,65,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,8,66,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,9,66,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,10,66,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,11,65,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,12,65,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,13,63,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,14,62,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,15,62,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,16,62,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,17,60,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,18,60,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,19,60,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,20,59,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,21,58,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,22,57,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,23,55,"*"
19,"Kg. Air Putih, Taiping",2013-08-30,24,53,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,1,52,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,2,51,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,3,50,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,4,49,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,5,47,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,6,45,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,7,43,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,8,39,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,9,37,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,10,36,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,11,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,12,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,13,35,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,14,33,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,15,31,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,16,29,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,17,29,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,18,29,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,19,27,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,20,27,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,21,26,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,22,25,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,23,25,"*"
19,"Kg. Air Putih, Taiping",2013-08-31,24,24,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,1,24,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,2,26,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,3,26,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,4,25,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,5,24,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,6,25,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,7,24,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,8,23,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,9,22,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,10,21,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,11,20,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,12,24,"c"
19,"Kg. Air Putih, Taiping",2013-09-01,13,23,"c"
19,"Kg. Air Putih, Taiping",2013-09-01,14,20,"c"
19,"Kg. Air Putih, Taiping",2013-09-01,15,23,"c"
19,"Kg. Air Putih, Taiping",2013-09-01,16,23,"c"
19,"Kg. Air Putih, Taiping",2013-09-01,17,28,"c"
19,"Kg. Air Putih, Taiping",2013-09-01,18,20,"c"
19,"Kg. Air Putih, Taiping",2013-09-01,19,19,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,20,19,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,21,19,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,22,19,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,23,19,"*"
19,"Kg. Air Putih, Taiping",2013-09-01,24,17,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,1,17,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,2,13,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,3,14,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,4,14,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,5,14,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,6,14,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,7,14,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,8,14,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,9,14,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,10,13,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,11,14,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,12,15,"c"
19,"Kg. Air Putih, Taiping",2013-09-02,13,23,"c"
19,"Kg. Air Putih, Taiping",2013-09-02,14,24,"c"
19,"Kg. Air Putih, Taiping",2013-09-02,15,23,"c"
19,"Kg. Air Putih, Taiping",2013-09-02,16,22,"c"
19,"Kg. Air Putih, Taiping",2013-09-02,17,23,"c"
19,"Kg. Air Putih, Taiping",2013-09-02,18,15,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,19,15,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,20,19,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,21,21,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,22,22,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,23,22,"*"
19,"Kg. Air Putih, Taiping",2013-09-02,24,23,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,1,24,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,2,25,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,3,25,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,4,25,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,5,24,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,6,25,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,7,25,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,8,26,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,9,25,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,10,26,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,11,26,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,12,27,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,13,28,"c"
19,"Kg. Air Putih, Taiping",2013-09-03,14,30,"c"
19,"Kg. Air Putih, Taiping",2013-09-03,15,25,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,16,27,"c"
19,"Kg. Air Putih, Taiping",2013-09-03,17,31,"c"
19,"Kg. Air Putih, Taiping",2013-09-03,18,24,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,19,23,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,20,21,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,21,19,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,22,20,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,23,21,"*"
19,"Kg. Air Putih, Taiping",2013-09-03,24,22,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,1,22,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,2,22,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,3,22,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,4,22,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,5,23,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,6,23,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,7,23,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,8,22,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,9,23,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,10,23,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,11,23,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,12,27,"c"
19,"Kg. Air Putih, Taiping",2013-09-04,13,27,"c"
19,"Kg. Air Putih, Taiping",2013-09-04,14,24,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,15,24,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,16,24,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,17,24,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,18,23,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,19,26,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,20,26,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,21,25,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,22,24,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,23,23,"*"
19,"Kg. Air Putih, Taiping",2013-09-04,24,22,"*"
19,"Kg. Air Putih, Taiping",2013-09-05,1,21,"*"
19,"Kg. Air Putih, Taiping",2013-09-05,2,22,"*"
19,"Kg. Air Putih, Taiping",2013-09-05,3,21,"*"
19,"Kg. Air Putih, Taiping",2013-09-05,4,21,"*"
19,"Kg. Air Putih, Taiping",2013-09-05,5,21,"*"
